2.15480e-02 6.64000e+02
2.16685e-01 5.10000e+02
4.09390e-01 3.96000e+02
6.00034e-01 3.45000e+02
7.92612e-01 3.00000e+02
9.86737e-01 2.34000e+02
1.17888e+00 2.09000e+02
1.36953e+00 1.69000e+02
1.55953e+00 1.67000e+02
1.74841e+00 1.60000e+02
1.94260e+00 1.55000e+02
2.13283e+00 1.56000e+02
2.32487e+00 1.46000e+02
2.51637e+00 1.66000e+02
2.70748e+00 1.48000e+02
2.89953e+00 1.88000e+02
3.09188e+00 1.48000e+02
3.28174e+00 1.68000e+02
3.47371e+00 1.88000e+02
3.66431e+00 2.16000e+02
3.85489e+00 1.99000e+02
4.04714e+00 2.42000e+02
4.23862e+00 1.84000e+02
4.42931e+00 1.93000e+02
4.61890e+00 1.88000e+02
4.80847e+00 1.99000e+02
5.00267e+00 2.10000e+02
5.19253e+00 1.77000e+02
5.38295e+00 1.81000e+02
5.57423e+00 2.21000e+02
5.76511e+00 1.60000e+02
5.95879e+00 1.63000e+02
6.14950e+00 1.46000e+02
6.34054e+00 1.37000e+02
6.53076e+00 1.35000e+02
6.72166e+00 1.36000e+02
6.91329e+00 1.71000e+02
7.10331e+00 1.69000e+02
7.29183e+00 1.32000e+02
7.48163e+00 1.26000e+02
7.67049e+00 1.22000e+02
7.86170e+00 1.14000e+02
8.05284e+00 1.25000e+02
8.24149e+00 9.30000e+01
8.42873e+00 1.04000e+02
8.61917e+00 1.19000e+02
8.80850e+00 1.02000e+02
9.00017e+00 8.90000e+01
9.18866e+00 9.20000e+01
9.37683e+00 7.30000e+01
9.56483e+00 7.30000e+01
9.75544e+00 7.30000e+01
9.94811e+00 7.30000e+01
1.01386e+01 7.30000e+01
1.03284e+01 7.30000e+01
1.05175e+01 7.30000e+01
1.07060e+01 7.30000e+01
1.08983e+01 7.30000e+01
1.10893e+01 7.30000e+01
1.12795e+01 7.30000e+01
1.14688e+01 7.30000e+01
1.16593e+01 7.30000e+01
1.18493e+01 7.30000e+01
1.20434e+01 7.30000e+01
1.22323e+01 7.30000e+01
1.24228e+01 7.30000e+01
1.26117e+01 7.30000e+01
1.28004e+01 7.30000e+01
1.29933e+01 7.30000e+01
1.31837e+01 7.30000e+01
1.33720e+01 7.30000e+01
1.35609e+01 7.30000e+01
1.37492e+01 7.30000e+01
1.39403e+01 7.30000e+01
1.41292e+01 7.30000e+01
1.43183e+01 7.30000e+01
1.45064e+01 7.30000e+01
1.46953e+01 7.30000e+01
1.49039e+01 7.30000e+01
1.51025e+01 7.30000e+01
1.52937e+01 7.30000e+01
1.54831e+01 7.30000e+01
1.56718e+01 7.30000e+01
1.58615e+01 7.30000e+01
1.60539e+01 7.30000e+01
1.62434e+01 7.30000e+01
1.64322e+01 7.30000e+01
1.66210e+01 7.30000e+01
1.68095e+01 7.30000e+01
1.70028e+01 7.30000e+01
1.71917e+01 7.30000e+01
1.73804e+01 7.30000e+01
1.75693e+01 7.30000e+01
1.77578e+01 7.30000e+01
1.79502e+01 7.30000e+01
1.81411e+01 7.30000e+01
1.83309e+01 7.30000e+01
1.85199e+01 7.30000e+01
1.87082e+01 7.30000e+01
1.88997e+01 7.30000e+01
1.90889e+01 7.30000e+01
1.92795e+01 7.30000e+01
1.94702e+01 7.30000e+01
1.96591e+01 7.30000e+01
1.98483e+01 7.30000e+01
2.00440e+01 7.30000e+01
2.02331e+01 7.30000e+01
2.04215e+01 7.30000e+01
2.06099e+01 7.30000e+01
2.07968e+01 7.30000e+01
2.09891e+01 7.30000e+01
2.11800e+01 7.30000e+01
2.13698e+01 7.30000e+01
2.15596e+01 7.30000e+01
2.17485e+01 7.30000e+01
2.19422e+01 7.30000e+01
2.21317e+01 7.30000e+01
2.23205e+01 7.30000e+01
2.25093e+01 7.30000e+01
2.26991e+01 7.30000e+01
2.28879e+01 7.30000e+01
2.30784e+01 7.30000e+01
2.32685e+01 7.30000e+01
2.34587e+01 7.30000e+01
2.36476e+01 7.30000e+01
2.38370e+01 7.30000e+01
2.40291e+01 7.30000e+01
2.42183e+01 7.30000e+01
2.44071e+01 7.30000e+01
2.45976e+01 7.30000e+01
2.47872e+01 7.30000e+01
2.49810e+01 7.30000e+01
2.51710e+01 7.30000e+01
2.53602e+01 7.30000e+01
2.55505e+01 7.30000e+01
2.57409e+01 7.30000e+01
2.59332e+01 7.30000e+01
2.61224e+01 7.30000e+01
2.63128e+01 7.30000e+01
2.65017e+01 7.30000e+01
2.66902e+01 7.30000e+01
2.68783e+01 7.30000e+01
2.70701e+01 7.30000e+01
2.72581e+01 7.30000e+01
2.74463e+01 7.30000e+01
2.76340e+01 7.30000e+01
2.78227e+01 7.30000e+01
2.80154e+01 7.30000e+01
2.82027e+01 7.30000e+01
2.83920e+01 7.30000e+01
2.85793e+01 7.30000e+01
2.87687e+01 7.30000e+01
2.89583e+01 7.30000e+01
2.91477e+01 7.30000e+01
2.93374e+01 7.30000e+01
2.95265e+01 7.30000e+01
2.97156e+01 7.30000e+01
2.99285e+01 7.30000e+01
3.01191e+01 7.30000e+01
3.03093e+01 7.30000e+01
3.04988e+01 7.30000e+01
3.06888e+01 7.30000e+01
3.08779e+01 7.30000e+01
3.10698e+01 7.30000e+01
3.12587e+01 7.30000e+01
3.14489e+01 7.30000e+01
3.16366e+01 7.30000e+01
3.18263e+01 7.30000e+01
3.20184e+01 7.30000e+01
3.22078e+01 7.30000e+01
3.23968e+01 7.30000e+01
3.25850e+01 7.30000e+01
3.27749e+01 7.30000e+01
3.29691e+01 7.30000e+01
3.31594e+01 7.30000e+01
3.33486e+01 7.30000e+01
3.35384e+01 7.30000e+01
3.37287e+01 7.30000e+01
3.39190e+01 7.30000e+01
3.41080e+01 7.30000e+01
3.42976e+01 7.30000e+01
3.44933e+01 7.30000e+01
3.46832e+01 7.30000e+01
3.48716e+01 7.30000e+01
3.50622e+01 7.30000e+01
3.52517e+01 7.30000e+01
3.54403e+01 7.30000e+01
3.56286e+01 7.30000e+01
3.58174e+01 7.30000e+01
3.60096e+01 7.30000e+01
3.61991e+01 7.30000e+01
3.63876e+01 7.30000e+01
3.65766e+01 7.30000e+01
3.67657e+01 7.30000e+01
3.69564e+01 7.30000e+01
3.71459e+01 7.30000e+01
3.73344e+01 7.30000e+01
3.75241e+01 7.30000e+01
3.77134e+01 7.30000e+01
3.79018e+01 7.30000e+01
3.80920e+01 7.30000e+01
3.82819e+01 7.30000e+01
3.84701e+01 7.30000e+01
3.86598e+01 7.30000e+01
3.88486e+01 7.30000e+01
3.90411e+01 7.30000e+01
3.92296e+01 7.30000e+01
3.94180e+01 7.30000e+01
3.96072e+01 7.30000e+01
3.97976e+01 7.30000e+01
3.99904e+01 7.30000e+01
4.01810e+01 7.30000e+01
4.03709e+01 7.30000e+01
4.05596e+01 7.30000e+01
4.07487e+01 7.30000e+01
4.09409e+01 7.30000e+01
4.11300e+01 7.30000e+01
4.13225e+01 7.30000e+01
4.15132e+01 7.30000e+01
4.17038e+01 7.30000e+01
4.18933e+01 7.30000e+01
4.20852e+01 7.30000e+01
4.22740e+01 7.30000e+01
4.24629e+01 7.30000e+01
4.26512e+01 7.30000e+01
4.28405e+01 7.30000e+01
4.30313e+01 7.30000e+01
4.32211e+01 7.30000e+01
4.34098e+01 7.30000e+01
4.35986e+01 7.30000e+01
4.37883e+01 7.30000e+01
4.39804e+01 7.30000e+01
4.41697e+01 7.30000e+01
4.43606e+01 7.30000e+01
4.45501e+01 7.30000e+01
4.47401e+01 7.30000e+01
4.49513e+01 7.30000e+01
4.51529e+01 7.30000e+01
4.53430e+01 7.30000e+01
4.55326e+01 7.30000e+01
4.57230e+01 7.30000e+01
4.59124e+01 7.30000e+01
4.61057e+01 7.30000e+01
4.62954e+01 7.30000e+01
4.64844e+01 7.30000e+01
4.66739e+01 7.30000e+01
4.68647e+01 7.30000e+01
4.70579e+01 7.30000e+01
4.72479e+01 7.30000e+01
4.74371e+01 7.30000e+01
4.76259e+01 7.30000e+01
4.78156e+01 7.30000e+01
4.80077e+01 7.30000e+01
4.81952e+01 7.30000e+01
4.83844e+01 7.30000e+01
4.85738e+01 7.30000e+01
4.87633e+01 7.30000e+01
4.89541e+01 7.30000e+01
4.91418e+01 7.30000e+01
4.93347e+01 7.30000e+01
4.95348e+01 7.30000e+01
4.97244e+01 7.30000e+01
4.99130e+01 7.30000e+01
5.01056e+01 7.30000e+01
5.02947e+01 7.30000e+01
5.04838e+01 7.30000e+01
5.06707e+01 7.30000e+01
5.08595e+01 7.30000e+01
5.10524e+01 7.30000e+01
5.12421e+01 7.30000e+01
5.14305e+01 7.30000e+01
5.16176e+01 7.30000e+01
5.18063e+01 7.30000e+01
5.19993e+01 7.30000e+01
5.21884e+01 7.30000e+01
5.23768e+01 7.30000e+01
5.25656e+01 7.30000e+01
5.27544e+01 7.30000e+01
5.29455e+01 7.30000e+01
5.31354e+01 7.30000e+01
5.33238e+01 7.30000e+01
5.35139e+01 7.30000e+01
5.37034e+01 7.30000e+01
5.38931e+01 7.30000e+01
5.40871e+01 7.30000e+01
5.42762e+01 7.30000e+01
5.44639e+01 7.30000e+01
5.46530e+01 7.30000e+01
5.48404e+01 7.30000e+01
5.50305e+01 7.30000e+01
5.52180e+01 7.30000e+01
5.54055e+01 7.30000e+01
5.55937e+01 7.30000e+01
5.57826e+01 7.30000e+01
5.59749e+01 7.30000e+01
5.61643e+01 7.30000e+01
5.63525e+01 7.30000e+01
5.65393e+01 7.30000e+01
5.67265e+01 7.30000e+01
5.69147e+01 7.30000e+01
5.71060e+01 7.30000e+01
5.72946e+01 7.30000e+01
5.74813e+01 7.30000e+01
5.76688e+01 7.30000e+01
5.78573e+01 7.30000e+01
5.80499e+01 7.30000e+01
5.82394e+01 7.30000e+01
5.84277e+01 7.30000e+01
5.86171e+01 7.30000e+01
5.88062e+01 7.30000e+01
5.89973e+01 7.30000e+01
5.91875e+01 7.30000e+01
5.93779e+01 7.30000e+01
5.95660e+01 7.30000e+01
5.97549e+01 7.30000e+01
5.99657e+01 7.30000e+01
6.01604e+01 7.30000e+01
6.03510e+01 7.30000e+01
6.05399e+01 7.30000e+01
6.07286e+01 7.30000e+01
6.09170e+01 7.30000e+01
6.11089e+01 7.30000e+01
6.12981e+01 7.30000e+01
6.14870e+01 7.30000e+01
6.16735e+01 7.30000e+01
6.18621e+01 7.30000e+01
6.20531e+01 7.30000e+01
6.22402e+01 7.30000e+01
6.24278e+01 7.30000e+01
6.26155e+01 7.30000e+01
6.28032e+01 7.30000e+01
