0.00000e+00 6.56000e+02
1.00000e+01 4.79000e+02
2.00000e+01 3.42000e+02
3.00000e+01 3.09000e+02
4.00000e+01 3.34000e+02
5.00000e+01 2.92000e+02
6.00000e+01 2.68000e+02
7.00000e+01 3.29000e+02
8.00000e+01 3.24000e+02
9.00000e+01 2.72000e+02
1.00000e+02 2.25000e+02
1.10000e+02 2.36000e+02
1.20000e+02 2.19000e+02
1.30000e+02 2.03000e+02
1.40000e+02 2.26000e+02
1.50000e+02 2.28000e+02
1.60000e+02 1.85000e+02
1.70000e+02 1.91000e+02
1.80000e+02 1.82000e+02
1.90000e+02 1.88000e+02
2.00000e+02 2.22000e+02
2.10000e+02 2.13000e+02
2.20000e+02 2.02000e+02
2.30000e+02 1.65000e+02
2.40000e+02 1.44000e+02
2.50000e+02 1.47000e+02
2.60000e+02 1.71000e+02
2.70000e+02 1.59000e+02
2.80000e+02 1.64000e+02
2.90000e+02 1.69000e+02
3.00000e+02 1.98000e+02
3.10000e+02 1.68000e+02
3.20000e+02 1.22000e+02
3.30000e+02 8.90000e+01
3.40000e+02 7.10000e+01
3.50000e+02 7.10000e+01
