0.00000e+00 6.63000e+02
1.00000e+01 4.79000e+02
2.00000e+01 4.36000e+02
3.00000e+01 2.81000e+02
4.00000e+01 2.39000e+02
5.00000e+01 2.29000e+02
6.00000e+01 1.89000e+02
7.00000e+01 1.76000e+02
8.00000e+01 1.60000e+02
9.00000e+01 1.71000e+02
1.00000e+02 2.11000e+02
1.10000e+02 2.26000e+02
1.20000e+02 2.34000e+02
1.30000e+02 1.84000e+02
1.40000e+02 1.71000e+02
1.50000e+02 1.97000e+02
1.60000e+02 1.67000e+02
1.70000e+02 2.00000e+02
1.80000e+02 1.93000e+02
1.90000e+02 2.11000e+02
2.00000e+02 2.09000e+02
2.10000e+02 2.43000e+02
2.20000e+02 2.67000e+02
2.30000e+02 1.94000e+02
2.40000e+02 2.19000e+02
2.50000e+02 1.52000e+02
2.60000e+02 1.50000e+02
2.70000e+02 1.75000e+02
2.80000e+02 1.63000e+02
2.90000e+02 2.09000e+02
3.00000e+02 1.72000e+02
3.10000e+02 1.51000e+02
3.20000e+02 1.83000e+02
3.30000e+02 1.63000e+02
3.40000e+02 1.30000e+02
3.50000e+02 1.57000e+02
3.60000e+02 1.91000e+02
3.70000e+02 2.16000e+02
3.80000e+02 2.19000e+02
3.90000e+02 1.56000e+02
4.00000e+02 1.89000e+02
4.10000e+02 1.79000e+02
4.20000e+02 1.64000e+02
4.30000e+02 1.81000e+02
4.40000e+02 1.86000e+02
4.50000e+02 2.42000e+02
4.60000e+02 2.43000e+02
4.70000e+02 2.76000e+02
4.80000e+02 1.90000e+02
4.90000e+02 1.78000e+02
5.00000e+02 1.74000e+02
5.10000e+02 1.56000e+02
5.20000e+02 1.35000e+02
5.30000e+02 1.59000e+02
5.40000e+02 1.74000e+02
5.50000e+02 1.48000e+02
5.60000e+02 1.34000e+02
5.70000e+02 1.34000e+02
5.80000e+02 1.24000e+02
5.90000e+02 1.64000e+02
6.00000e+02 1.42000e+02
6.10000e+02 1.06000e+02
6.20000e+02 1.09000e+02
6.30000e+02 9.50000e+01
6.40000e+02 1.06000e+02
6.50000e+02 9.00000e+01
6.60000e+02 1.03000e+02
6.70000e+02 1.07000e+02
6.80000e+02 1.03000e+02
6.90000e+02 1.12000e+02
7.00000e+02 1.20000e+02
7.10000e+02 9.30000e+01
7.20000e+02 9.50000e+01
7.30000e+02 9.90000e+01
7.40000e+02 8.30000e+01
7.50000e+02 7.70000e+01
7.60000e+02 6.40000e+01
7.70000e+02 6.40000e+01
