2.01080e-02 6.57000e+02
2.19549e-01 5.36000e+02
4.15886e-01 4.05000e+02
6.09009e-01 3.27000e+02
8.03493e-01 2.68000e+02
9.96775e-01 2.66000e+02
1.19428e+00 2.42000e+02
1.38743e+00 2.28000e+02
1.57960e+00 2.33000e+02
1.77178e+00 2.87000e+02
1.96642e+00 2.86000e+02
2.16250e+00 2.42000e+02
2.35550e+00 2.64000e+02
2.54738e+00 2.48000e+02
2.74168e+00 1.89000e+02
2.93450e+00 1.91000e+02
3.12747e+00 1.89000e+02
3.32216e+00 2.80000e+02
3.51569e+00 2.52000e+02
3.70753e+00 2.26000e+02
3.90088e+00 2.31000e+02
4.09284e+00 2.06000e+02
4.28870e+00 1.70000e+02
4.48230e+00 2.38000e+02
4.67507e+00 2.20000e+02
4.86830e+00 2.09000e+02
5.06126e+00 1.88000e+02
5.25647e+00 1.93000e+02
5.44886e+00 2.25000e+02
5.64116e+00 1.58000e+02
5.83359e+00 1.64000e+02
6.02491e+00 1.23000e+02
6.21846e+00 1.14000e+02
6.41043e+00 1.21000e+02
6.62218e+00 1.09000e+02
6.81583e+00 1.42000e+02
7.00765e+00 1.34000e+02
7.20210e+00 1.34000e+02
7.39323e+00 1.66000e+02
7.58350e+00 1.87000e+02
7.77461e+00 1.78000e+02
7.96555e+00 1.91000e+02
8.15879e+00 1.66000e+02
8.34959e+00 2.39000e+02
8.54055e+00 1.78000e+02
8.73019e+00 2.14000e+02
8.92086e+00 2.17000e+02
9.11326e+00 2.33000e+02
9.30565e+00 2.14000e+02
9.49673e+00 2.40000e+02
9.68724e+00 2.82000e+02
9.87909e+00 2.44000e+02
1.00713e+01 2.44000e+02
1.02643e+01 2.12000e+02
1.04555e+01 2.46000e+02
1.06472e+01 2.11000e+02
1.08377e+01 1.99000e+02
1.10297e+01 1.54000e+02
1.12241e+01 2.17000e+02
1.14154e+01 2.20000e+02
1.16062e+01 2.30000e+02
1.17980e+01 2.25000e+02
1.19888e+01 1.96000e+02
1.21839e+01 1.79000e+02
1.23760e+01 2.01000e+02
1.25685e+01 2.55000e+02
1.27610e+01 2.09000e+02
1.29534e+01 2.33000e+02
1.31477e+01 2.74000e+02
1.33397e+01 2.58000e+02
1.35305e+01 1.71000e+02
1.37230e+01 1.60000e+02
1.39137e+01 1.83000e+02
1.41038e+01 2.06000e+02
1.42964e+01 1.80000e+02
1.44874e+01 1.51000e+02
1.46782e+01 1.67000e+02
1.48690e+01 1.77000e+02
1.50600e+01 1.46000e+02
1.52516e+01 1.70000e+02
1.54423e+01 1.72000e+02
1.56331e+01 1.89000e+02
1.58243e+01 1.72000e+02
1.60152e+01 1.83000e+02
1.62081e+01 1.18000e+02
1.63986e+01 9.40000e+01
1.65889e+01 7.90000e+01
1.67798e+01 9.30000e+01
1.69723e+01 9.00000e+01
1.71659e+01 8.00000e+01
1.73571e+01 8.80000e+01
1.75481e+01 7.10000e+01
1.77381e+01 6.40000e+01
1.79287e+01 7.30000e+01
1.81190e+01 9.20000e+01
1.83181e+01 1.09000e+02
1.85109e+01 1.20000e+02
1.87028e+01 1.32000e+02
1.88945e+01 1.31000e+02
1.90860e+01 1.05000e+02
1.92790e+01 1.18000e+02
1.94708e+01 8.30000e+01
1.96633e+01 9.10000e+01
1.98545e+01 9.30000e+01
2.00472e+01 1.10000e+02
2.02412e+01 1.00000e+02
2.04326e+01 1.20000e+02
2.06240e+01 1.35000e+02
2.08163e+01 1.72000e+02
2.10088e+01 1.48000e+02
2.12041e+01 1.86000e+02
2.13971e+01 2.02000e+02
2.16165e+01 1.87000e+02
2.18119e+01 1.79000e+02
2.20033e+01 1.59000e+02
2.21972e+01 8.60000e+01
2.23882e+01 7.10000e+01
2.25776e+01 6.50000e+01
2.27676e+01 5.60000e+01
2.29597e+01 6.50000e+01
2.31498e+01 6.70000e+01
2.33447e+01 7.80000e+01
2.35366e+01 7.90000e+01
2.37262e+01 7.60000e+01
2.39159e+01 7.10000e+01
2.41080e+01 7.00000e+01
2.42998e+01 7.10000e+01
2.44922e+01 6.90000e+01
2.46827e+01 7.00000e+01
2.48739e+01 7.10000e+01
2.50654e+01 5.70000e+01
2.52590e+01 5.70000e+01
2.54491e+01 5.70000e+01
2.56385e+01 5.70000e+01
2.58295e+01 5.70000e+01
2.60223e+01 5.70000e+01
2.62160e+01 5.70000e+01
2.64076e+01 5.70000e+01
2.65999e+01 5.70000e+01
2.67920e+01 5.70000e+01
2.69835e+01 5.70000e+01
2.71769e+01 5.70000e+01
2.73681e+01 5.70000e+01
2.75601e+01 5.70000e+01
2.77508e+01 5.70000e+01
2.79401e+01 5.70000e+01
2.81314e+01 5.70000e+01
2.83257e+01 5.70000e+01
2.85170e+01 5.70000e+01
2.87090e+01 5.70000e+01
2.88984e+01 5.70000e+01
2.90894e+01 5.70000e+01
2.92835e+01 5.70000e+01
2.94742e+01 5.70000e+01
2.96653e+01 5.70000e+01
2.98563e+01 5.70000e+01
3.00473e+01 5.70000e+01
3.02402e+01 5.70000e+01
3.04313e+01 5.70000e+01
3.06211e+01 5.70000e+01
3.08130e+01 5.70000e+01
3.10060e+01 5.70000e+01
3.11993e+01 5.70000e+01
3.13923e+01 5.70000e+01
3.15844e+01 5.70000e+01
3.17749e+01 5.70000e+01
3.19659e+01 5.70000e+01
3.21573e+01 5.70000e+01
3.23518e+01 5.70000e+01
3.25440e+01 5.70000e+01
3.27351e+01 5.70000e+01
3.29258e+01 5.70000e+01
3.31165e+01 5.70000e+01
3.33107e+01 5.70000e+01
3.35021e+01 5.70000e+01
3.36948e+01 5.70000e+01
3.38878e+01 5.70000e+01
3.40805e+01 5.70000e+01
3.42736e+01 5.70000e+01
3.44664e+01 5.70000e+01
3.46582e+01 5.70000e+01
3.48500e+01 5.70000e+01
3.50417e+01 5.70000e+01
3.52355e+01 5.70000e+01
3.54256e+01 5.70000e+01
3.56167e+01 5.70000e+01
3.58091e+01 5.70000e+01
3.60013e+01 5.70000e+01
3.61943e+01 5.70000e+01
3.63846e+01 5.70000e+01
3.66006e+01 5.70000e+01
3.68052e+01 5.70000e+01
3.69979e+01 5.70000e+01
3.71919e+01 5.70000e+01
3.73823e+01 5.70000e+01
3.75721e+01 5.70000e+01
3.77634e+01 5.70000e+01
3.79554e+01 5.70000e+01
3.81468e+01 5.70000e+01
3.83408e+01 5.70000e+01
3.85305e+01 5.70000e+01
3.87210e+01 5.70000e+01
